run_id	cell_id	cell	seed_block_id	panel	H	B	HB	alpha_target	alpha	m	source_role	source_run_id	D0_tail_mean	D0_tail_sd	D1_tail_mean	D1_tail_sd	D2_tail_mean	D2_tail_sd	evenness_tail_mean	evenness_tail_sd	TV_tail_mean	TV_tail_sd	TV_51_75_mean	TV_76_100_mean	TV_late_change
p01-s03-c0076-v210-adaptive-g1000-sb0009	p01-s03-c0076	c0076	sb0009	alpha-by-m	1000	10	10000	0.01	0.00999900999901	0.99	new-simulation	p01-s03-c0076-v210-adaptive-g1000-sb0009	100.0	0.0	34.228068124711974	0.0011721501400978537	22.206096653721325	0.0008614148269478471	0.7671911937261595	7.436276674705766e-06	8.841607999999997e-05	9.364047177609374e-06	9.104827999999922e-05	8.57838800000007e-05	-5.264399999998519e-06
p01-s03-c0076-v210-adaptive-g1000-sb0010	p01-s03-c0076	c0076	sb0010	alpha-by-m	1000	10	10000	0.01	0.00999900999901	0.99	new-simulation	p01-s03-c0076-v210-adaptive-g1000-sb0010	100.0	0.0	34.22798452112951	0.0013549510318742529	22.205933591383356	0.001008659881747952	0.7671906632917375	8.596034514362441e-06	8.994426000000048e-05	9.569776385782176e-06	8.904287999999932e-05	9.084564000000166e-05	1.8027600000023375e-06
p01-s03-c0076-v210-adaptive-g1000-sb0011	p01-s03-c0076	c0076	sb0011	alpha-by-m	1000	10	10000	0.01	0.00999900999901	0.99	new-simulation	p01-s03-c0076-v210-adaptive-g1000-sb0011	100.0	0.0	34.22794692277394	0.0014270482445680854	22.20614625966083	0.001072083063019858	0.7671904247440295	9.053509821001679e-06	8.973350000000001e-05	9.931406183704512e-06	8.903272000000152e-05	9.04342799999985e-05	1.4015599999969719e-06
p01-s03-c0076-v210-adaptive-g1000-sb0012	p01-s03-c0076	c0076	sb0012	alpha-by-m	1000	10	10000	0.01	0.00999900999901	0.99	new-simulation	p01-s03-c0076-v210-adaptive-g1000-sb0012	100.0	0.0	34.22818304164085	0.0010567303983702989	22.20609515811784	0.000807565754060426	0.7671919227959927	6.703981663910365e-06	9.056510000000063e-05	9.054844506153274e-06	9.009968000000038e-05	9.103052000000089e-05	9.308400000005123e-07
p01-s03-c0077-v210-adaptive-g1000-sb0001	p01-s03-c0077	c0077	sb0001	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.0	new-simulation	p01-s03-c0077-v210-adaptive-g1000-sb0001	100.0	0.0	33.395355301136526	0.19790920668272086	22.32386178036412	0.16598624067860787	0.7618392987516321	0.0012864972925727281	0.049637574239999996	0.005828992809559855	0.04488257003999999	0.05439257844	0.009510008400000006
p01-s03-c0077-v210-adaptive-g1000-sb0002	p01-s03-c0077	c0077	sb0002	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.0	new-simulation	p01-s03-c0077-v210-adaptive-g1000-sb0002	100.0	0.0	33.1013306722076	0.5335502350847823	21.71223421187278	0.35506248434026766	0.7598951225120252	0.003496290216947288	0.0456689346	0.0035045260963433886	0.042689215120000006	0.04864865408	0.005959438959999994
p01-s03-c0077-v210-adaptive-g1000-sb0003	p01-s03-c0077	c0077	sb0003	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.0	new-simulation	p01-s03-c0077-v210-adaptive-g1000-sb0003	100.0	0.0	32.956102642212784	0.33871982205288464	21.566003819124294	0.31681235666445046	0.7589566822530522	0.0022320145949312068	0.052765981899999995	0.0054851238904292735	0.04800517159999999	0.05752679219999999	0.009521620599999996
p01-s03-c0077-v210-adaptive-g1000-sb0004	p01-s03-c0077	c0077	sb0004	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.0	new-simulation	p01-s03-c0077-v210-adaptive-g1000-sb0004	100.0	0.0	34.13686189650583	0.11823466447629018	22.601919350118692	0.09939199004958957	0.7666105213055494	0.000752040117863876	0.04531520489999999	0.00745187233999731	0.03959033991999999	0.05104006987999999	0.011449729960000002
p01-s03-c0077-v210-adaptive-g1000-sb0005	p01-s03-c0077	c0077	sb0005	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.0	new-simulation	p01-s03-c0077-v210-adaptive-g1000-sb0005	100.0	0.0	34.727398445742395	0.31618601800795665	22.856770239359363	0.15189499493876357	0.7703272831692037	0.0019806729922298995	0.0524975169	0.0027090975886837564	0.05013646491999999	0.05485856888	0.004722103960000008
p01-s03-c0077-v210-adaptive-g1000-sb0006	p01-s03-c0077	c0077	sb0006	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.0	new-simulation	p01-s03-c0077-v210-adaptive-g1000-sb0006	100.0	0.0	33.04561988502353	0.4172988329436386	21.934999011117633	0.1135898344720656	0.7595400844011939	0.002729963619758469	0.048683290020000006	0.005687327924940012	0.04399481432	0.05337176572	0.0093769514
p01-s03-c0077-v210-adaptive-g1000-sb0007	p01-s03-c0077	c0077	sb0007	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.0	new-simulation	p01-s03-c0077-v210-adaptive-g1000-sb0007	100.0	0.0	34.25565603426944	0.20422206892049324	22.024653396415914	0.1330453201311809	0.7673623726470292	0.001292053928201367	0.050458273799999995	0.005238611973849047	0.046835012599999996	0.054081535	0.007246522400000004
p01-s03-c0077-v210-adaptive-g1000-sb0008	p01-s03-c0077	c0077	sb0008	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.0	new-simulation	p01-s03-c0077-v210-adaptive-g1000-sb0008	100.0	0.0	33.52960717524447	0.34600664870927716	22.211424521799035	0.12494146844348696	0.762702902484214	0.0022407476493621083	0.050012808719999996	0.006711529969895028	0.04473034008	0.05529527735999999	0.010564937279999992
p01-s03-c0077-v210-adaptive-g1000-sb0009	p01-s03-c0077	c0077	sb0009	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.0	new-simulation	p01-s03-c0077-v210-adaptive-g1000-sb0009	100.0	0.0	34.65459200258334	0.1468807006966319	23.044938487991306	0.14683922667417443	0.7698784803001922	0.0009215708183781582	0.05905827922	0.007704634795012757	0.052553620800000006	0.06556293764	0.013009316839999993
p01-s03-c0077-v210-adaptive-g1000-sb0010	p01-s03-c0077	c0077	sb0010	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.0	new-simulation	p01-s03-c0077-v210-adaptive-g1000-sb0010	100.0	0.0	33.57745311009734	0.18992753159552067	21.57519343999145	0.13315850176015154	0.7630204674610853	0.001229320089402703	0.051623991120000004	0.0038450176196750683	0.04843972388	0.05480825836	0.00636853448
p01-s03-c0077-v210-adaptive-g1000-sb0011	p01-s03-c0077	c0077	sb0011	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.0	new-simulation	p01-s03-c0077-v210-adaptive-g1000-sb0011	100.0	0.0	32.00565355446984	0.3760144538790284	20.650229568550948	0.25163117695989107	0.7525987083652094	0.002545329792383559	0.0535970589	0.006318690184566405	0.04843163576	0.05876248204	0.01033084628
p01-s03-c0077-v210-adaptive-g1000-sb0012	p01-s03-c0077	c0077	sb0012	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.0	new-simulation	p01-s03-c0077-v210-adaptive-g1000-sb0012	100.0	0.0	33.009910835204074	0.2194800222873028	21.89761626307172	0.1409275536539107	0.7593174661418067	0.0014450974079503547	0.049100297900000006	0.0027525700462678266	0.04744552448	0.050755071320000004	0.0033095468400000036
p01-s03-c0078-v210-adaptive-g1000-sb0001	p01-s03-c0078	c0078	sb0001	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.001	new-simulation	p01-s03-c0078-v210-adaptive-g1000-sb0001	100.0	0.0	33.74065720566521	0.17976254678734221	22.549104497606116	0.1688549853125556	0.7640737511286136	0.0011561740953047607	0.048359044940000005	0.004454232217855223	0.04532912792	0.05138896196	0.006059834040000003
p01-s03-c0078-v210-adaptive-g1000-sb0002	p01-s03-c0078	c0078	sb0002	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.001	new-simulation	p01-s03-c0078-v210-adaptive-g1000-sb0002	100.0	0.0	33.19338370706963	0.6238760763428637	21.719503794152914	0.3929021501125133	0.7604881831296758	0.004080711236317674	0.0419577254	0.0026521699783568775	0.03985989744	0.04405555336	0.004195655919999999
p01-s03-c0078-v210-adaptive-g1000-sb0003	p01-s03-c0078	c0078	sb0003	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.001	new-simulation	p01-s03-c0078-v210-adaptive-g1000-sb0003	100.0	0.0	33.27813519354809	0.4278371655497161	21.841761538059007	0.2980049561800131	0.7610619347290224	0.002788080410531076	0.04704491849999999	0.005217883946539988	0.043214673919999995	0.050875163079999994	0.007660489159999999
p01-s03-c0078-v210-adaptive-g1000-sb0004	p01-s03-c0078	c0078	sb0004	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.001	new-simulation	p01-s03-c0078-v210-adaptive-g1000-sb0004	100.0	0.0	34.54364588775307	0.10485148472889445	22.748034132293	0.09549485011407734	0.7691831072598209	0.0006585738640890379	0.04341101113999999	0.004910796718278771	0.03992570447999999	0.04689631779999999	0.006970613319999999
p01-s03-c0078-v210-adaptive-g1000-sb0005	p01-s03-c0078	c0078	sb0005	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.001	new-simulation	p01-s03-c0078-v210-adaptive-g1000-sb0005	100.0	0.0	34.4723061773145	0.18669970755241197	22.848150337395985	0.11383003723167848	0.7687320446491215	0.0011770567697192138	0.04945318146	0.003759746946175454	0.04668463096	0.05222173196	0.005537100999999996
p01-s03-c0078-v210-adaptive-g1000-sb0006	p01-s03-c0078	c0078	sb0006	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.001	new-simulation	p01-s03-c0078-v210-adaptive-g1000-sb0006	100.0	0.0	33.415039562566534	0.28723187386932325	22.116218718549984	0.10627167916839425	0.7619631822012906	0.0018568939409011932	0.04745976799999999	0.0052110899285572705	0.04288007771999999	0.05203945828	0.009159380560000006
p01-s03-c0078-v210-adaptive-g1000-sb0007	p01-s03-c0078	c0078	sb0007	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.001	new-simulation	p01-s03-c0078-v210-adaptive-g1000-sb0007	100.0	0.0	34.57691292077112	0.1375750469573288	22.17378256164953	0.09475840308687308	0.7693914231404722	0.0008641859583154263	0.0504510211	0.00458439978072681	0.046904315360000004	0.053997726839999996	0.007093411479999992
p01-s03-c0078-v210-adaptive-g1000-sb0008	p01-s03-c0078	c0078	sb0008	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.001	new-simulation	p01-s03-c0078-v210-adaptive-g1000-sb0008	100.0	0.0	33.71935278257793	0.25446916412216974	22.24768242664751	0.14062700304280146	0.7639335708347597	0.0016355722823776049	0.049528646059999994	0.007088524501558947	0.04375267019999999	0.05530462191999999	0.011551951720000002
p01-s03-c0078-v210-adaptive-g1000-sb0009	p01-s03-c0078	c0078	sb0009	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.001	new-simulation	p01-s03-c0078-v210-adaptive-g1000-sb0009	100.0	0.0	34.706110470384694	0.16999108477290303	22.94809628066292	0.15142837309951943	0.7702004180112819	0.001064138548237525	0.05541842652000001	0.0036201798082917823	0.05290469852	0.05793215452	0.005027456
p01-s03-c0078-v210-adaptive-g1000-sb0010	p01-s03-c0078	c0078	sb0010	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.001	new-simulation	p01-s03-c0078-v210-adaptive-g1000-sb0010	100.0	0.0	32.815755364629766	0.33899581093903075	21.335510708049146	0.1867161495425031	0.758029838354206	0.0022446485231390674	0.053606809740000004	0.00402130910810099	0.05082177844	0.05639184104	0.005570062600000002
p01-s03-c0078-v210-adaptive-g1000-sb0011	p01-s03-c0078	c0078	sb0011	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.001	new-simulation	p01-s03-c0078-v210-adaptive-g1000-sb0011	100.0	0.0	30.932617452747742	0.5582754669697415	20.19518569528465	0.38944601712138827	0.7451738734183431	0.003902417651982454	0.05392022378	0.0067781765131314274	0.04834460399999999	0.05949584356	0.011151239560000005
p01-s03-c0078-v210-adaptive-g1000-sb0012	p01-s03-c0078	c0078	sb0012	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.001	new-simulation	p01-s03-c0078-v210-adaptive-g1000-sb0012	100.0	0.0	33.670444515987356	0.16788092472830854	22.009214248711423	0.1101718172334804	0.7636217772222459	0.0010834895029183025	0.04792815130000001	0.004572173262241618	0.044197251320000006	0.05165905128000001	0.007461799960000001
p01-s03-c0079-v210-adaptive-g1000-sb0001	p01-s03-c0079	c0079	sb0001	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.01	new-simulation	p01-s03-c0079-v210-adaptive-g1000-sb0001	100.0	0.0	33.93381667343337	0.18011611466079902	22.27285855282186	0.11632045336922493	0.7653133594461822	0.001151857985686831	0.037099615679999996	0.0018040946303547263	0.035913848959999994	0.0382853824	0.0023715334400000038
p01-s03-c0079-v210-adaptive-g1000-sb0002	p01-s03-c0079	c0079	sb0002	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.01	new-simulation	p01-s03-c0079-v210-adaptive-g1000-sb0002	100.0	0.0	33.77476104158402	0.4699772281096178	21.92284223357438	0.3085026886664405	0.764275610954994	0.0030138074301076898	0.03185172654000001	0.0026599204635830553	0.030135172400000007	0.03356828068000001	0.0034331082799999996
p01-s03-c0079-v210-adaptive-g1000-sb0003	p01-s03-c0079	c0079	sb0003	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.01	new-simulation	p01-s03-c0079-v210-adaptive-g1000-sb0003	100.0	0.0	33.76518789691405	0.5472496141387688	22.041246059827014	0.39096624279798264	0.7642065652019454	0.0035260381329062494	0.036982202619999995	0.0031493349007583947	0.03407751848	0.03988688676	0.005809368279999998
p01-s03-c0079-v210-adaptive-g1000-sb0004	p01-s03-c0079	c0079	sb0004	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.01	new-simulation	p01-s03-c0079-v210-adaptive-g1000-sb0004	100.0	0.0	34.513475962409245	0.14326752223463593	22.514615387735745	0.13604700870299644	0.7689925184501257	0.0009008172769512327	0.0348153938	0.003086370581149728	0.033342796519999995	0.03628799108	0.002945194560000003
p01-s03-c0079-v210-adaptive-g1000-sb0005	p01-s03-c0079	c0079	sb0005	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.01	new-simulation	p01-s03-c0079-v210-adaptive-g1000-sb0005	100.0	0.0	34.4509013948858	0.2048280603735986	22.564347738377574	0.12743203848962437	0.7685965424855251	0.0012887557891542866	0.03712558726	0.002566269822709122	0.035044048759999995	0.03920712576	0.004163077000000008
p01-s03-c0079-v210-adaptive-g1000-sb0006	p01-s03-c0079	c0079	sb0006	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.01	new-simulation	p01-s03-c0079-v210-adaptive-g1000-sb0006	100.0	0.0	33.737655161374576	0.16895989332187425	21.98155616231059	0.13000579050954136	0.7640547818846933	0.0010865536262733137	0.0339087221	0.0049436447190589795	0.02972627356	0.038091170640000005	0.008364897080000006
p01-s03-c0079-v210-adaptive-g1000-sb0007	p01-s03-c0079	c0079	sb0007	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.01	new-simulation	p01-s03-c0079-v210-adaptive-g1000-sb0007	100.0	0.0	34.19991876259002	0.14425359781218955	22.153853034523678	0.10016288619524587	0.7670106469231749	0.0009149344665991021	0.034975689239999996	0.0013744934425152743	0.034498278439999995	0.03545310004	0.0009548216000000026
p01-s03-c0079-v210-adaptive-g1000-sb0008	p01-s03-c0079	c0079	sb0008	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.01	new-simulation	p01-s03-c0079-v210-adaptive-g1000-sb0008	100.0	0.0	33.950628754857945	0.12299403625013314	22.23393800513012	0.07232943760172951	0.76542251233188	0.000787541249698605	0.03903671181999999	0.0045918409475489445	0.035360623359999996	0.04271280028	0.007352176920000002
p01-s03-c0079-v210-adaptive-g1000-sb0009	p01-s03-c0079	c0079	sb0009	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.01	new-simulation	p01-s03-c0079-v210-adaptive-g1000-sb0009	100.0	0.0	33.98669103766165	0.14434392680724456	22.583081510809276	0.13376972241546856	0.765652525772217	0.0009210643520659373	0.035032656179999996	0.002862638611369561	0.03318727268	0.03687803968	0.0036907670000000045
p01-s03-c0079-v210-adaptive-g1000-sb0010	p01-s03-c0079	c0079	sb0010	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.01	new-simulation	p01-s03-c0079-v210-adaptive-g1000-sb0010	100.0	0.0	33.43991660334758	0.12386074051479944	21.695042399388523	0.100604329357122	0.7621311333199858	0.000804199698469213	0.03790378808	0.0018055311595786046	0.03697541856	0.03883215759999999	0.0018567390399999925
p01-s03-c0079-v210-adaptive-g1000-sb0011	p01-s03-c0079	c0079	sb0011	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.01	new-simulation	p01-s03-c0079-v210-adaptive-g1000-sb0011	100.0	0.0	32.46414627559383	0.2971036880087264	20.983768539826027	0.24558023419628397	0.7556931017196612	0.0019839157737362645	0.03765604728	0.004404049206011585	0.03416663448	0.04114546008	0.006978825600000002
p01-s03-c0079-v210-adaptive-g1000-sb0012	p01-s03-c0079	c0079	sb0012	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.01	new-simulation	p01-s03-c0079-v210-adaptive-g1000-sb0012	100.0	0.0	33.5060026580191	0.15085468759644402	21.82646305838368	0.12663428659762857	0.7625591508968205	0.000978192564811905	0.0339213945	0.0027254674788756606	0.0327701408	0.03507264820000001	0.0023025074000000076
p01-s03-c0080-v210-adaptive-g1000-sb0001-reused	p01-s03-c0080	c0080	sb0001	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.1	reused-passage-100	p01-s03-c0039-v210-m010-g100-sb0001	100.0	0.0	34.273794751811394	0.1639917874285496	22.29840964313166	0.12216997218856149	0.767478656685945	0.0010400126286228804	0.0123606433	0.0012189090436722867	0.012763605720000001	0.011957680879999998	-0.0008059248400000031
p01-s03-c0080-v210-adaptive-g1000-sb0002-reused	p01-s03-c0080	c0080	sb0002	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.1	reused-passage-100	p01-s03-c0039-v210-m010-g100-sb0002	100.0	0.0	33.993853559630494	0.10980953345950108	22.003586090191817	0.10551211501633898	0.7656990866709096	0.0007027057882888517	0.012310932500000003	0.0007874185103649503	0.01215943756	0.012462427440000005	0.0003029898800000052
p01-s03-c0080-v210-adaptive-g1000-sb0003-reused	p01-s03-c0080	c0080	sb0003	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.1	reused-passage-100	p01-s03-c0039-v210-m010-g100-sb0003	100.0	0.0	34.355098910679835	0.22449052949362722	22.321486173517773	0.16292891392839343	0.7679910594561064	0.0014186857083664246	0.012494901419999998	0.0012689058252669692	0.012601027599999997	0.012388775239999997	-0.00021225235999999988
p01-s03-c0080-v210-adaptive-g1000-sb0004-reused	p01-s03-c0080	c0080	sb0004	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.1	reused-passage-100	p01-s03-c0039-v210-m010-g100-sb0004	100.0	0.0	34.161919896416265	0.07735059591173911	22.215571663569662	0.07433786592114291	0.7667705889073503	0.0004920774030828745	0.012277146859999997	0.0015450120947220706	0.012117387839999993	0.01243690588	0.0003195180400000063
p01-s03-c0080-v210-adaptive-g1000-sb0005-reused	p01-s03-c0080	c0080	sb0005	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.1	reused-passage-100	p01-s03-c0039-v210-m010-g100-sb0005	100.0	0.0	34.223433004901544	0.1976894070482048	22.220913447892375	0.10833293403457264	0.7671582342242433	0.0012547351518179912	0.013279058920000001	0.001089478145078657	0.013462458320000002	0.013095659520000002	-0.00036679880000000005
p01-s03-c0080-v210-adaptive-g1000-sb0006-reused	p01-s03-c0080	c0080	sb0006	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.1	reused-passage-100	p01-s03-c0039-v210-m010-g100-sb0006	100.0	0.0	34.19286761387841	0.15895333907265632	22.172612699689466	0.11246311140954111	0.766965456991244	0.0010114302811372322	0.012428616480000002	0.0014204045154047557	0.01179314108	0.013064091880000003	0.0012709508000000036
p01-s03-c0080-v210-adaptive-g1000-sb0007-reused	p01-s03-c0080	c0080	sb0007	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.1	reused-passage-100	p01-s03-c0039-v210-m010-g100-sb0007	100.0	0.0	34.10468130332067	0.15090712304544981	22.15725574178651	0.11534190049525439	0.766404912930719	0.0009613891807899897	0.012858318099999997	0.0013911196561771735	0.013383438199999993	0.012333197999999998	-0.001050240199999995
p01-s03-c0080-v210-adaptive-g1000-sb0008-reused	p01-s03-c0080	c0080	sb0008	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.1	reused-passage-100	p01-s03-c0039-v210-m010-g100-sb0008	100.0	0.0	34.151837323958695	0.1877276348495309	22.1600283635732	0.1458808858272784	0.7667038166818695	0.0011949912344204913	0.013476745199999996	0.0014075467087835145	0.012488183599999996	0.014465306799999996	0.0019771232
p01-s03-c0080-v210-adaptive-g1000-sb0009-reused	p01-s03-c0080	c0080	sb0009	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.1	reused-passage-100	p01-s03-c0039-v210-m010-g100-sb0009	100.0	0.0	34.27218550969708	0.13678212861689495	22.2724107208747	0.11139694953584275	0.7674692081100938	0.0008655061410032334	0.012109118879999999	0.0010689460696512597	0.012199033199999997	0.012019204559999998	-0.0001798286399999991
